id,MoE-Inner-Warp,MoE-Inner-Weft,SM-Inner,MoE-Outer-Warp,MoE-Outer-Weft,SM-Outer,Friction Coefficient,Axial Load,Pre-strain,sample,Bunching (mm),image-front,image-s1,image-s2
2105,100,260,3.128,90,103,0.484,0.14,3.00E-05,Inside jacket 0.44%,sample-581,0.943358299,sample-581_FrontView.jpg,sample-581_SideView_1.jpg,sample-581_SideView_2.jpg
2106,100,260,3.128,90,103,0.484,0.14,3.00E-05,Outside jacket 0.5%,sample-582,1.442887114,sample-582_FrontView.jpg,sample-582_SideView_1.jpg,sample-582_SideView_2.jpg
2107,100,260,3.128,90,103,0.484,0.14,6.60E-05,Inside jacket 1.6%,sample-583,24.73670798,sample-583_FrontView.jpg,sample-583_SideView_1.jpg,sample-583_SideView_2.jpg
2108,100,260,3.128,90,103,0.484,0.14,6.60E-05,Inside jacket 0.44%,sample-584,0.799914886,sample-584_FrontView.jpg,sample-584_SideView_1.jpg,sample-584_SideView_2.jpg
2109,100,260,3.128,90,103,0.484,0.14,6.60E-05,Outside jacket 0.5%,sample-585,1.010423071,sample-585_FrontView.jpg,sample-585_SideView_1.jpg,sample-585_SideView_2.jpg
2110,100,260,3.128,90,103,0.484,0.2,3.00E-05,Inside jacket 1.6%,sample-586,13.43437652,sample-586_FrontView.jpg,sample-586_SideView_1.jpg,sample-586_SideView_2.jpg
2111,100,260,3.128,90,103,0.484,0.2,3.00E-05,Inside jacket 0.44%,sample-587,0.732022953,sample-587_FrontView.jpg,sample-587_SideView_1.jpg,sample-587_SideView_2.jpg
2112,100,260,3.128,90,103,0.484,0.2,3.00E-05,Outside jacket 0.5%,sample-588,1.054048126,sample-588_FrontView.jpg,sample-588_SideView_1.jpg,sample-588_SideView_2.jpg
2113,100,260,3.128,90,103,0.484,0.2,6.60E-05,Inside jacket 1.6%,sample-589,10.2710785,sample-589_FrontView.jpg,sample-589_SideView_1.jpg,sample-589_SideView_2.jpg
2114,100,180,3.128,150,70,0.484,0.2,3.00E-05,Inside jacket 0.44%,sample-59,0.634935458,sample-59_FrontView.jpg,sample-59_SideView_1.jpg,sample-59_SideView_2.jpg
2115,100,260,3.128,90,103,0.484,0.2,6.60E-05,Inside jacket 0.44%,sample-590,0.763554903,sample-590_FrontView.jpg,sample-590_SideView_1.jpg,sample-590_SideView_2.jpg
2116,100,260,3.128,90,103,0.484,0.2,6.60E-05,Outside jacket 0.5%,sample-591,0.976843595,sample-591_FrontView.jpg,sample-591_SideView_1.jpg,sample-591_SideView_2.jpg
2117,100,260,3.128,90,103,1.79,0.14,3.00E-05,Inside jacket 1.6%,sample-592,28.40133953,sample-592_FrontView.jpg,sample-592_SideView_1.jpg,sample-592_SideView_2.jpg
2118,100,260,3.128,90,103,1.79,0.14,3.00E-05,Inside jacket 0.44%,sample-593,0.74576789,sample-593_FrontView.jpg,sample-593_SideView_1.jpg,sample-593_SideView_2.jpg
2119,100,260,3.128,90,103,1.79,0.14,3.00E-05,Outside jacket 0.5%,sample-594,0.871054771,sample-594_FrontView.jpg,sample-594_SideView_1.jpg,sample-594_SideView_2.jpg
2120,100,260,3.128,90,103,1.79,0.14,6.60E-05,Inside jacket 1.6%,sample-595,25.28774301,sample-595_FrontView.jpg,sample-595_SideView_1.jpg,sample-595_SideView_2.jpg
2121,100,260,3.128,90,103,1.79,0.14,6.60E-05,Inside jacket 0.44%,sample-596,0.714164428,sample-596_FrontView.jpg,sample-596_SideView_1.jpg,sample-596_SideView_2.jpg
2122,100,260,3.128,90,103,1.79,0.14,6.60E-05,Outside jacket 0.5%,sample-597,0.835788426,sample-597_FrontView.jpg,sample-597_SideView_1.jpg,sample-597_SideView_2.jpg
2123,100,260,3.128,90,103,1.79,0.2,3.00E-05,Inside jacket 1.6%,sample-598,11.49149201,sample-598_FrontView.jpg,sample-598_SideView_1.jpg,sample-598_SideView_2.jpg
2124,100,260,3.128,90,103,1.79,0.2,3.00E-05,Inside jacket 0.44%,sample-599,0.689411436,sample-599_FrontView.jpg,sample-599_SideView_1.jpg,sample-599_SideView_2.jpg
2125,100,180,3.128,150,103,0.484,0.14,3.00E-05,Outside jacket 0.5%,sample-6,2.410549563,sample-6_FrontView.jpg,sample-6_SideView_1.jpg,sample-6_SideView_2.jpg
2126,100,180,3.128,150,70,0.484,0.2,3.00E-05,Outside jacket 0.5%,sample-60,2.951196735,sample-60_FrontView.jpg,sample-60_SideView_1.jpg,sample-60_SideView_2.jpg
2127,100,260,3.128,90,103,1.79,0.2,3.00E-05,Outside jacket 0.5%,sample-600,0.815886316,sample-600_FrontView.jpg,sample-600_SideView_1.jpg,sample-600_SideView_2.jpg
2128,100,260,3.128,90,103,1.79,0.2,6.60E-05,Inside jacket 1.6%,sample-601,14.70266946,sample-601_FrontView.jpg,sample-601_SideView_1.jpg,sample-601_SideView_2.jpg
2129,100,260,3.128,90,103,1.79,0.2,6.60E-05,Inside jacket 0.44%,sample-602,0.66268357,sample-602_FrontView.jpg,sample-602_SideView_1.jpg,sample-602_SideView_2.jpg
2130,100,260,3.128,90,103,1.79,0.2,6.60E-05,Outside jacket 0.5%,sample-603,0.835372235,sample-603_FrontView.jpg,sample-603_SideView_1.jpg,sample-603_SideView_2.jpg
2131,100,260,3.128,90,250,0.484,0.14,3.00E-05,Inside jacket 1.6%,sample-604,20.4333232,sample-604_FrontView.jpg,sample-604_SideView_1.jpg,sample-604_SideView_2.jpg
2132,100,260,3.128,90,250,0.484,0.14,3.00E-05,Inside jacket 0.44%,sample-605,1.241119981,sample-605_FrontView.jpg,sample-605_SideView_1.jpg,sample-605_SideView_2.jpg
2133,100,260,3.128,90,250,0.484,0.14,3.00E-05,Outside jacket 0.5%,sample-606,4.766143599,sample-606_FrontView.jpg,sample-606_SideView_1.jpg,sample-606_SideView_2.jpg
2134,100,260,3.128,90,250,0.484,0.14,6.60E-05,Inside jacket 1.6%,sample-607,17.92733084,sample-607_FrontView.jpg,sample-607_SideView_1.jpg,sample-607_SideView_2.jpg
2135,100,260,3.128,90,250,0.484,0.14,6.60E-05,Inside jacket 0.44%,sample-608,1.462324378,sample-608_FrontView.jpg,sample-608_SideView_1.jpg,sample-608_SideView_2.jpg
2136,100,260,3.128,90,250,0.484,0.14,6.60E-05,Outside jacket 0.5%,sample-609,1.453350341,sample-609_FrontView.jpg,sample-609_SideView_1.jpg,sample-609_SideView_2.jpg
2137,100,180,3.128,150,70,0.484,0.2,6.60E-05,Inside jacket 1.6%,sample-61,33.54845662,sample-61_FrontView.jpg,sample-61_SideView_1.jpg,sample-61_SideView_2.jpg
2138,100,260,3.128,90,250,0.484,0.2,3.00E-05,Inside jacket 1.6%,sample-610,20.20568744,sample-610_FrontView.jpg,sample-610_SideView_1.jpg,sample-610_SideView_2.jpg
2139,100,260,3.128,90,250,0.484,0.2,3.00E-05,Inside jacket 0.44%,sample-611,2.984629497,sample-611_FrontView.jpg,sample-611_SideView_1.jpg,sample-611_SideView_2.jpg
2140,100,260,3.128,90,250,0.484,0.2,3.00E-05,Outside jacket 0.5%,sample-612,5.831034181,sample-612_FrontView.jpg,sample-612_SideView_1.jpg,sample-612_SideView_2.jpg
2141,100,260,3.128,90,250,0.484,0.2,6.60E-05,Inside jacket 1.6%,sample-613,25.91775664,sample-613_FrontView.jpg,sample-613_SideView_1.jpg,sample-613_SideView_2.jpg
2142,100,260,3.128,90,250,0.484,0.2,6.60E-05,Inside jacket 0.44%,sample-614,1.562416927,sample-614_FrontView.jpg,sample-614_SideView_1.jpg,sample-614_SideView_2.jpg
2143,100,260,3.128,90,250,0.484,0.2,6.60E-05,Outside jacket 0.5%,sample-615,9.448304259,sample-615_FrontView.jpg,sample-615_SideView_1.jpg,sample-615_SideView_2.jpg
2144,100,260,3.128,90,250,1.79,0.14,3.00E-05,Inside jacket 1.6%,sample-616,25.38875958,sample-616_FrontView.jpg,sample-616_SideView_1.jpg,sample-616_SideView_2.jpg
2145,100,260,3.128,90,250,1.79,0.14,3.00E-05,Inside jacket 0.44%,sample-617,1.022661338,sample-617_FrontView.jpg,sample-617_SideView_1.jpg,sample-617_SideView_2.jpg
2146,100,260,3.128,90,250,1.79,0.14,3.00E-05,Outside jacket 0.5%,sample-618,1.442622495,sample-618_FrontView.jpg,sample-618_SideView_1.jpg,sample-618_SideView_2.jpg
2147,100,260,3.128,90,250,1.79,0.14,6.60E-05,Inside jacket 1.6%,sample-619,16.78385492,sample-619_FrontView.jpg,sample-619_SideView_1.jpg,sample-619_SideView_2.jpg
2148,100,180,3.128,150,70,0.484,0.2,6.60E-05,Inside jacket 0.44%,sample-62,0.661184993,sample-62_FrontView.jpg,sample-62_SideView_1.jpg,sample-62_SideView_2.jpg
2149,100,260,3.128,90,250,1.79,0.14,6.60E-05,Inside jacket 0.44%,sample-620,0.986829664,sample-620_FrontView.jpg,sample-620_SideView_1.jpg,sample-620_SideView_2.jpg
2150,100,260,3.128,90,250,1.79,0.14,6.60E-05,Outside jacket 0.5%,sample-621,17.91631146,sample-621_FrontView.jpg,sample-621_SideView_1.jpg,sample-621_SideView_2.jpg
2151,100,260,3.128,90,250,1.79,0.2,3.00E-05,Inside jacket 1.6%,sample-622,26.28929291,sample-622_FrontView.jpg,sample-622_SideView_1.jpg,sample-622_SideView_2.jpg
2152,100,260,3.128,90,250,1.79,0.2,3.00E-05,Inside jacket 0.44%,sample-623,0.705456856,sample-623_FrontView.jpg,sample-623_SideView_1.jpg,sample-623_SideView_2.jpg
2153,100,260,3.128,90,250,1.79,0.2,3.00E-05,Outside jacket 0.5%,sample-624,4.977190161,sample-624_FrontView.jpg,sample-624_SideView_1.jpg,sample-624_SideView_2.jpg
2154,100,260,3.128,90,250,1.79,0.2,6.60E-05,Inside jacket 1.6%,sample-625,25.73491121,sample-625_FrontView.jpg,sample-625_SideView_1.jpg,sample-625_SideView_2.jpg
2155,100,260,3.128,90,250,1.79,0.2,6.60E-05,Inside jacket 0.44%,sample-626,2.220403728,sample-626_FrontView.jpg,sample-626_SideView_1.jpg,sample-626_SideView_2.jpg
2156,100,260,3.128,90,250,1.79,0.2,6.60E-05,Outside jacket 0.5%,sample-627,2.014553266,sample-627_FrontView.jpg,sample-627_SideView_1.jpg,sample-627_SideView_2.jpg
2157,100,260,3.128,90,70,0.484,0.14,3.00E-05,Inside jacket 1.6%,sample-628,28.01026515,sample-628_FrontView.jpg,sample-628_SideView_1.jpg,sample-628_SideView_2.jpg
2158,100,260,3.128,90,70,0.484,0.14,3.00E-05,Inside jacket 0.44%,sample-629,0.784335017,sample-629_FrontView.jpg,sample-629_SideView_1.jpg,sample-629_SideView_2.jpg
2159,100,180,3.128,150,70,0.484,0.2,6.60E-05,Outside jacket 0.5%,sample-63,2.666348992,sample-63_FrontView.jpg,sample-63_SideView_1.jpg,sample-63_SideView_2.jpg
2160,100,260,3.128,90,70,0.484,0.14,3.00E-05,Outside jacket 0.5%,sample-630,2.806250476,sample-630_FrontView.jpg,sample-630_SideView_1.jpg,sample-630_SideView_2.jpg
2161,100,260,3.128,90,70,0.484,0.14,6.60E-05,Inside jacket 1.6%,sample-631,26.95783016,sample-631_FrontView.jpg,sample-631_SideView_1.jpg,sample-631_SideView_2.jpg
2162,100,260,3.128,90,70,0.484,0.14,6.60E-05,Inside jacket 0.44%,sample-632,0.69916286,sample-632_FrontView.jpg,sample-632_SideView_1.jpg,sample-632_SideView_2.jpg
2163,100,260,3.128,90,70,0.484,0.14,6.60E-05,Outside jacket 0.5%,sample-633,3.72012537,sample-633_FrontView.jpg,sample-633_SideView_1.jpg,sample-633_SideView_2.jpg
2164,100,260,3.128,90,70,0.484,0.2,3.00E-05,Inside jacket 1.6%,sample-634,8.982135487,sample-634_FrontView.jpg,sample-634_SideView_1.jpg,sample-634_SideView_2.jpg
2165,100,260,3.128,90,70,0.484,0.2,3.00E-05,Inside jacket 0.44%,sample-635,0.923086276,sample-635_FrontView.jpg,sample-635_SideView_1.jpg,sample-635_SideView_2.jpg
2166,100,260,3.128,90,70,0.484,0.2,3.00E-05,Outside jacket 0.5%,sample-636,1.998794984,sample-636_FrontView.jpg,sample-636_SideView_1.jpg,sample-636_SideView_2.jpg
2167,100,260,3.128,90,70,0.484,0.2,6.60E-05,Inside jacket 1.6%,sample-637,8.560839664,sample-637_FrontView.jpg,sample-637_SideView_1.jpg,sample-637_SideView_2.jpg
2168,100,260,3.128,90,70,0.484,0.2,6.60E-05,Inside jacket 0.44%,sample-638,0.706014329,sample-638_FrontView.jpg,sample-638_SideView_1.jpg,sample-638_SideView_2.jpg
2169,100,260,3.128,90,70,0.484,0.2,6.60E-05,Outside jacket 0.5%,sample-639,1.088480428,sample-639_FrontView.jpg,sample-639_SideView_1.jpg,sample-639_SideView_2.jpg
2170,100,180,3.128,150,70,1.79,0.14,3.00E-05,Inside jacket 1.6%,sample-64,5.487219087,sample-64_FrontView.jpg,sample-64_SideView_1.jpg,sample-64_SideView_2.jpg
2171,100,260,3.128,90,70,1.79,0.14,3.00E-05,Inside jacket 1.6%,sample-640,30.78829541,sample-640_FrontView.jpg,sample-640_SideView_1.jpg,sample-640_SideView_2.jpg
2172,100,260,3.128,90,70,1.79,0.14,3.00E-05,Inside jacket 0.44%,sample-641,0.761680367,sample-641_FrontView.jpg,sample-641_SideView_1.jpg,sample-641_SideView_2.jpg
2173,100,260,3.128,90,70,1.79,0.14,3.00E-05,Outside jacket 0.5%,sample-642,1.097497803,sample-642_FrontView.jpg,sample-642_SideView_1.jpg,sample-642_SideView_2.jpg
2174,100,260,3.128,90,70,1.79,0.14,6.60E-05,Inside jacket 1.6%,sample-643,30.6657022,sample-643_FrontView.jpg,sample-643_SideView_1.jpg,sample-643_SideView_2.jpg
2175,100,260,3.128,90,70,1.79,0.14,6.60E-05,Inside jacket 0.44%,sample-644,0.851077478,sample-644_FrontView.jpg,sample-644_SideView_1.jpg,sample-644_SideView_2.jpg
2176,100,260,3.128,90,70,1.79,0.14,6.60E-05,Outside jacket 0.5%,sample-645,1.094904613,sample-645_FrontView.jpg,sample-645_SideView_1.jpg,sample-645_SideView_2.jpg
2177,100,260,3.128,90,70,1.79,0.2,3.00E-05,Inside jacket 1.6%,sample-646,13.78249237,sample-646_FrontView.jpg,sample-646_SideView_1.jpg,sample-646_SideView_2.jpg
2178,100,260,3.128,90,70,1.79,0.2,3.00E-05,Inside jacket 0.44%,sample-647,0.691967948,sample-647_FrontView.jpg,sample-647_SideView_1.jpg,sample-647_SideView_2.jpg
2179,100,260,3.128,90,70,1.79,0.2,3.00E-05,Outside jacket 0.5%,sample-648,1.093992586,sample-648_FrontView.jpg,sample-648_SideView_1.jpg,sample-648_SideView_2.jpg
2180,100,260,3.128,90,70,1.79,0.2,6.60E-05,Inside jacket 1.6%,sample-649,15.15944525,sample-649_FrontView.jpg,sample-649_SideView_1.jpg,sample-649_SideView_2.jpg
2181,100,180,3.128,150,70,1.79,0.14,3.00E-05,Inside jacket 0.44%,sample-65,0.514811931,sample-65_FrontView.jpg,sample-65_SideView_1.jpg,sample-65_SideView_2.jpg
2182,100,260,3.128,90,70,1.79,0.2,6.60E-05,Inside jacket 0.44%,sample-650,0.73572915,sample-650_FrontView.jpg,sample-650_SideView_1.jpg,sample-650_SideView_2.jpg
2183,100,260,3.128,90,70,1.79,0.2,6.60E-05,Outside jacket 0.5%,sample-651,1.086612128,sample-651_FrontView.jpg,sample-651_SideView_1.jpg,sample-651_SideView_2.jpg
2184,100,260,3.88,150,103,0.484,0.14,3.00E-05,Inside jacket 1.6%,sample-652,36.01568565,sample-652_FrontView.jpg,sample-652_SideView_1.jpg,sample-652_SideView_2.jpg
2185,100,260,3.88,150,103,0.484,0.14,3.00E-05,Inside jacket 0.44%,sample-653,0.623856856,sample-653_FrontView.jpg,sample-653_SideView_1.jpg,sample-653_SideView_2.jpg
2186,100,260,3.88,150,103,0.484,0.14,3.00E-05,Outside jacket 0.5%,sample-654,0.865970949,sample-654_FrontView.jpg,sample-654_SideView_1.jpg,sample-654_SideView_2.jpg
2187,100,260,3.88,150,103,0.484,0.14,6.60E-05,Inside jacket 1.6%,sample-655,35.49006081,sample-655_FrontView.jpg,sample-655_SideView_1.jpg,sample-655_SideView_2.jpg
2188,100,260,3.88,150,103,0.484,0.14,6.60E-05,Inside jacket 0.44%,sample-656,0.740801651,sample-656_FrontView.jpg,sample-656_SideView_1.jpg,sample-656_SideView_2.jpg
2189,100,260,3.88,150,103,0.484,0.14,6.60E-05,Outside jacket 0.5%,sample-657,0.874106541,sample-657_FrontView.jpg,sample-657_SideView_1.jpg,sample-657_SideView_2.jpg
2190,100,260,3.88,150,103,0.484,0.2,3.00E-05,Inside jacket 1.6%,sample-658,6.307770659,sample-658_FrontView.jpg,sample-658_SideView_1.jpg,sample-658_SideView_2.jpg
2191,100,260,3.88,150,103,0.484,0.2,3.00E-05,Inside jacket 0.44%,sample-659,0.555987738,sample-659_FrontView.jpg,sample-659_SideView_1.jpg,sample-659_SideView_2.jpg
2192,100,180,3.128,150,70,1.79,0.14,3.00E-05,Outside jacket 0.5%,sample-66,5.75570837,sample-66_FrontView.jpg,sample-66_SideView_1.jpg,sample-66_SideView_2.jpg
2193,100,260,3.88,150,103,0.484,0.2,3.00E-05,Outside jacket 0.5%,sample-660,0.825720018,sample-660_FrontView.jpg,sample-660_SideView_1.jpg,sample-660_SideView_2.jpg
2194,100,260,3.88,150,103,0.484,0.2,6.60E-05,Inside jacket 1.6%,sample-661,8.937141007,sample-661_FrontView.jpg,sample-661_SideView_1.jpg,sample-661_SideView_2.jpg
2195,100,260,3.88,150,103,0.484,0.2,6.60E-05,Inside jacket 0.44%,sample-662,0.570556987,sample-662_FrontView.jpg,sample-662_SideView_1.jpg,sample-662_SideView_2.jpg
2196,100,260,3.88,150,103,0.484,0.2,6.60E-05,Outside jacket 0.5%,sample-663,0.73432087,sample-663_FrontView.jpg,sample-663_SideView_1.jpg,sample-663_SideView_2.jpg
2197,100,260,3.88,150,103,1.79,0.14,3.00E-05,Inside jacket 1.6%,sample-664,35.41300531,sample-664_FrontView.jpg,sample-664_SideView_1.jpg,sample-664_SideView_2.jpg
2198,100,260,3.88,150,103,1.79,0.14,3.00E-05,Inside jacket 0.44%,sample-665,0.524565223,sample-665_FrontView.jpg,sample-665_SideView_1.jpg,sample-665_SideView_2.jpg
2199,100,260,3.88,150,103,1.79,0.14,3.00E-05,Outside jacket 0.5%,sample-666,1.082575304,sample-666_FrontView.jpg,sample-666_SideView_1.jpg,sample-666_SideView_2.jpg
2200,100,260,3.88,150,103,1.79,0.14,6.60E-05,Inside jacket 1.6%,sample-667,40.00985906,sample-667_FrontView.jpg,sample-667_SideView_1.jpg,sample-667_SideView_2.jpg
2201,100,260,3.88,150,103,1.79,0.14,6.60E-05,Inside jacket 0.44%,sample-668,0.565873279,sample-668_FrontView.jpg,sample-668_SideView_1.jpg,sample-668_SideView_2.jpg
2202,100,260,3.88,150,103,1.79,0.14,6.60E-05,Outside jacket 0.5%,sample-669,0.972481709,sample-669_FrontView.jpg,sample-669_SideView_1.jpg,sample-669_SideView_2.jpg
2203,100,180,3.128,150,70,1.79,0.14,6.60E-05,Inside jacket 1.6%,sample-67,6.27050619,sample-67_FrontView.jpg,sample-67_SideView_1.jpg,sample-67_SideView_2.jpg
2204,100,260,3.88,150,103,1.79,0.2,3.00E-05,Inside jacket 1.6%,sample-670,16.17202072,sample-670_FrontView.jpg,sample-670_SideView_1.jpg,sample-670_SideView_2.jpg
2205,100,260,3.88,150,103,1.79,0.2,3.00E-05,Inside jacket 0.44%,sample-671,0.527131806,sample-671_FrontView.jpg,sample-671_SideView_1.jpg,sample-671_SideView_2.jpg
2206,100,260,3.88,150,103,1.79,0.2,3.00E-05,Outside jacket 0.5%,sample-672,0.770649667,sample-672_FrontView.jpg,sample-672_SideView_1.jpg,sample-672_SideView_2.jpg
2207,100,260,3.88,150,103,1.79,0.2,6.60E-05,Inside jacket 1.6%,sample-673,13.98668168,sample-673_FrontView.jpg,sample-673_SideView_1.jpg,sample-673_SideView_2.jpg
2208,100,260,3.88,150,103,1.79,0.2,6.60E-05,Inside jacket 0.44%,sample-674,0.536638463,sample-674_FrontView.jpg,sample-674_SideView_1.jpg,sample-674_SideView_2.jpg
2209,100,260,3.88,150,103,1.79,0.2,6.60E-05,Outside jacket 0.5%,sample-675,0.801616142,sample-675_FrontView.jpg,sample-675_SideView_1.jpg,sample-675_SideView_2.jpg
2210,100,260,3.88,150,250,0.484,0.14,3.00E-05,Inside jacket 1.6%,sample-676,26.19896766,sample-676_FrontView.jpg,sample-676_SideView_1.jpg,sample-676_SideView_2.jpg
2211,100,260,3.88,150,250,0.484,0.14,3.00E-05,Inside jacket 0.44%,sample-677,0.673999728,sample-677_FrontView.jpg,sample-677_SideView_1.jpg,sample-677_SideView_2.jpg
2212,100,260,3.88,150,250,0.484,0.14,3.00E-05,Outside jacket 0.5%,sample-678,1.111777567,sample-678_FrontView.jpg,sample-678_SideView_1.jpg,sample-678_SideView_2.jpg
2213,100,260,3.88,150,250,0.484,0.14,6.60E-05,Inside jacket 1.6%,sample-679,26.68139913,sample-679_FrontView.jpg,sample-679_SideView_1.jpg,sample-679_SideView_2.jpg
2214,100,180,3.128,150,70,1.79,0.14,6.60E-05,Inside jacket 0.44%,sample-68,0.576709232,sample-68_FrontView.jpg,sample-68_SideView_1.jpg,sample-68_SideView_2.jpg
2215,100,260,3.88,150,250,0.484,0.14,6.60E-05,Inside jacket 0.44%,sample-680,0.731128692,sample-680_FrontView.jpg,sample-680_SideView_1.jpg,sample-680_SideView_2.jpg
2216,100,260,3.88,150,250,0.484,0.14,6.60E-05,Outside jacket 0.5%,sample-681,1.003740128,sample-681_FrontView.jpg,sample-681_SideView_1.jpg,sample-681_SideView_2.jpg
2217,100,260,3.88,150,250,0.484,0.2,3.00E-05,Inside jacket 1.6%,sample-682,7.473972459,sample-682_FrontView.jpg,sample-682_SideView_1.jpg,sample-682_SideView_2.jpg
2218,100,260,3.88,150,250,0.484,0.2,3.00E-05,Inside jacket 0.44%,sample-683,0.568769331,sample-683_FrontView.jpg,sample-683_SideView_1.jpg,sample-683_SideView_2.jpg
2219,100,260,3.88,150,250,0.484,0.2,3.00E-05,Outside jacket 0.5%,sample-684,0.873658949,sample-684_FrontView.jpg,sample-684_SideView_1.jpg,sample-684_SideView_2.jpg
2220,100,260,3.88,150,250,0.484,0.2,6.60E-05,Inside jacket 1.6%,sample-685,6.327035213,sample-685_FrontView.jpg,sample-685_SideView_1.jpg,sample-685_SideView_2.jpg
2221,100,260,3.88,150,250,0.484,0.2,6.60E-05,Inside jacket 0.44%,sample-686,0.600557545,sample-686_FrontView.jpg,sample-686_SideView_1.jpg,sample-686_SideView_2.jpg
2222,100,260,3.88,150,250,0.484,0.2,6.60E-05,Outside jacket 0.5%,sample-687,0.782211497,sample-687_FrontView.jpg,sample-687_SideView_1.jpg,sample-687_SideView_2.jpg
2223,100,260,3.88,150,250,1.79,0.14,3.00E-05,Inside jacket 1.6%,sample-688,34.10231142,sample-688_FrontView.jpg,sample-688_SideView_1.jpg,sample-688_SideView_2.jpg
2224,100,260,3.88,150,250,1.79,0.14,3.00E-05,Inside jacket 0.44%,sample-689,0.572497623,sample-689_FrontView.jpg,sample-689_SideView_1.jpg,sample-689_SideView_2.jpg
2225,100,180,3.128,150,70,1.79,0.14,6.60E-05,Outside jacket 0.5%,sample-69,9.514494233,sample-69_FrontView.jpg,sample-69_SideView_1.jpg,sample-69_SideView_2.jpg
2226,100,260,3.88,150,250,1.79,0.14,3.00E-05,Outside jacket 0.5%,sample-690,0.832136373,sample-690_FrontView.jpg,sample-690_SideView_1.jpg,sample-690_SideView_2.jpg
2227,100,260,3.88,150,250,1.79,0.14,6.60E-05,Inside jacket 1.6%,sample-691,23.93633916,sample-691_FrontView.jpg,sample-691_SideView_1.jpg,sample-691_SideView_2.jpg
2228,100,260,3.88,150,250,1.79,0.14,6.60E-05,Inside jacket 0.44%,sample-692,0.596062728,sample-692_FrontView.jpg,sample-692_SideView_1.jpg,sample-692_SideView_2.jpg
2229,100,260,3.88,150,250,1.79,0.14,6.60E-05,Outside jacket 0.5%,sample-693,0.719282905,sample-693_FrontView.jpg,sample-693_SideView_1.jpg,sample-693_SideView_2.jpg
2230,100,260,3.88,150,250,1.79,0.2,3.00E-05,Inside jacket 1.6%,sample-694,8.49256632,sample-694_FrontView.jpg,sample-694_SideView_1.jpg,sample-694_SideView_2.jpg
2231,100,260,3.88,150,250,1.79,0.2,3.00E-05,Inside jacket 0.44%,sample-695,0.551504732,sample-695_FrontView.jpg,sample-695_SideView_1.jpg,sample-695_SideView_2.jpg
2232,100,260,3.88,150,250,1.79,0.2,3.00E-05,Outside jacket 0.5%,sample-696,0.87460295,sample-696_FrontView.jpg,sample-696_SideView_1.jpg,sample-696_SideView_2.jpg
2233,100,260,3.88,150,250,1.79,0.2,6.60E-05,Inside jacket 1.6%,sample-697,9.050996407,sample-697_FrontView.jpg,sample-697_SideView_1.jpg,sample-697_SideView_2.jpg
2234,100,260,3.88,150,250,1.79,0.2,6.60E-05,Inside jacket 0.44%,sample-698,0.723570508,sample-698_FrontView.jpg,sample-698_SideView_1.jpg,sample-698_SideView_2.jpg
2235,100,260,3.88,150,250,1.79,0.2,6.60E-05,Outside jacket 0.5%,sample-699,0.786537657,sample-699_FrontView.jpg,sample-699_SideView_1.jpg,sample-699_SideView_2.jpg
2236,100,180,3.128,150,103,0.484,0.14,6.60E-05,Inside jacket 1.6%,sample-7,35.9217894,sample-7_FrontView.jpg,sample-7_SideView_1.jpg,sample-7_SideView_2.jpg
